ID	FC
LRRC25	0.7620620679744601
NR4A1	0.7592095271036952
HPCAL4	0.7553556385368356
ADAMTS4	0.7541154646416399
HBB	0.7532252625752811
SPINT1	0.7505207317428653
JUP	0.7476963966800456
ADAM12	0.7473484173420197
PTGER2	0.7461967051812843
DIRAS3	0.7414078183411448
H2AFY2	0.7406973390702651
FOS	0.7399343118586943
IRF1	0.7353346403879897
HJURP	0.7342336923397002
TUBA1A	0.7340544941152345
FRAT2	0.7335987562287101
MEX3A	0.7320193558813202
JUNB	0.731196859832421
PYGM	0.728993050773505
NR4A3	0.7176524782301441
SERTAD1	0.7170701597076796
OXTR	0.7165574572202451
PTGS2	0.7162274931774952
BTBD19	0.7133526330571951
TCN2	0.7132695914670202
PLEKHG2	0.7125801451009046
CEBPD	0.7119095902105759
DAPL1	0.710759373410062
SPHK1	0.7030217422816643
SIGLEC14	0.7017253153603216
CACNB3	0.700903618272495
TMEM176B	0.6974110035904548
DCHS1	0.6963907658745452
CYP27B1	0.6955812089116651
PTGIS	0.6951047899157903
OLR1	0.6921485244035952
LRRC24	0.6909622998570035
ZNF331	0.69030289811269
SPRED3	0.687968340645555
AMH	0.6878721001730699
LRRC17	0.6878531245992406
SYNDIG1	0.6862532311277636
ATOH8	0.6855899025179264
TCTEX1D4	0.6855461956131053
NDNF	0.684169582110076
SMAD9	0.6809185491809697
ERI2	0.6795354295483551
HPSE	0.6782924695298052
FSHR	0.6768938891144547
GNL1	0.6751855199053587
B3GNT7	0.67293303613648
BTG2	0.6729035727451897
AMOTL2	0.6723538551096908
EGR2	0.6720521792212857
S100A12	0.6715631214737998
FCGR2B	0.67102575916794
YPEL3	0.6704195689224854
PHLDB1	0.6628268939518249
TGFB2	0.6616600505253696
PLK3	0.6616365247236251
C7	0.6605666382389748
CASR	0.6597847009983885
TMCO6	0.6590319974802945
KIAA0040	0.653350277761295
SERPINA1	0.6527310649074298
PMAIP1	0.6511072049435098
CYP27A1	0.6493912409220295
CA12	0.6486462558955597
PLIN4	0.6468805211880351
IQGAP3	0.6445471113559409
CEACAM1	0.6442984349985352
SKIL	0.6438662514741091
ACAN	0.6425345419660404
LIMS2	0.6423102167855499
ALDH1A2	0.6412312606050148
C5orf56	0.640692974358648
EML5	0.639303627530015
SORBS3	0.6385622475481254
SERPINA10	0.6378504088349755
CSRP2	0.6354757507033151
HOPX	0.6336000437683351
DUSP2	0.6335484522254848
C1QTNF1	0.6333477659175992
SYTL5	0.631186797127635
HPGD	0.6308211554497245
MYB	0.6283330927095001
TAS2R46	0.6280164531589919
LAG3	0.6279923832070844
IGFBP1	0.6276081233167004
TICAM1	0.6271860983573849
CLEC4M	0.6266417426248498
JUN	0.6259176872047707
CACHD1	0.6254790444001896
HBA1	0.6252334859893249
CHST7	0.6249495933438753
KIAA1211	0.6240155779880847
ZNF836	0.6210769276737498
MOBP	0.6194263782022625
IL23A	0.6186798173533294
CD52	0.617365309561845
CRIM1	0.617318754541365
PHC1	0.6168485632725251
RFTN1	0.6148594072576303
ACSM1	0.6138874254608451
DTX4	0.6127971618346448
FBLL1	0.6127540306775852
KCNJ8	0.6119742740380208
INSL3	0.6119136109268051
MAFK	0.6087461438495447
CDO1	0.608341435719224
NLGN4X	0.6082504164405875
GAS6	0.6081949920153553
TMEM81	0.6076070541127501
ATP9A	0.6074904158402603
UBE2C	0.6070941276981701
SBK1	0.6066629823392
ARHGEF2	0.6052471209532047
NAP1L3	0.6047875847730646
INHBB	0.6040280050323554
HIST1H2AG	0.6034960906782247
SHF	0.6032059195564354
CRTC2	0.6031394722659948
C2CD2L	0.6017074301626701
KRT23	0.5941636621442387
TMSB4X	0.5915677561961754
CDC20	0.5904163563405298
CALCOCO1	0.5894376600207742
KDM6B	0.5893062883506754
MN1	0.58841490276951
LENG9	0.588001328680315
PDLIM7	0.5860029126596196
ARHGAP28	0.5855366522191998
RAI2	0.5851805235800196
ZC3H12A	0.5846332436848698
CLCF1	0.5835561685357251
SEMA5A	0.5832670549913348
MMP19	0.5823820605260357
DACH1	0.5822802442798598
MXD3	0.5815812194462899
SMOX	0.5808096310381106
SUSD3	0.5804552642228797
THUMPD1	0.5798263766709209
ITGB5	0.5797605511157293
RNF122	0.5783180919589248
FAM89B	0.577658620322
TNFAIP3	0.5752519258372448
PACS1	0.5749222542294197
FHL3	0.5737040397735549
DTX2	0.5729618139500903
STMN1	0.5728982942098195
TK1	0.5727861615365961
PPP1R14A	0.5725965222561404
ARHGEF10L	0.5691012109098401
CBLN1	0.5687654195690575
PHF1	0.5684163324002651
GABRB1	0.5682452164353973
FBXO41	0.5680353492876797
MFAP2	0.567746687204667
KCNK5	0.566618166314313
AFF3	0.5659689851124403
SOX9	0.5655857556175947
MCAM	0.5640536363966442
FAM13C	0.5640367219040803
SOBP	0.5638667024061155
ZNF219	0.56271139242972
MYBL2	0.5623259624291359
MERTK	0.5621731220103943
TNXB	0.561866492345585
WDR18	0.5616902677967897
SAA1	0.5608623065102775
COTL1	0.5605596918923705
ANLN	0.5602214055061703
KCNG1	0.559404935779184
TCEAL7	0.5586288520870002
CCDC74B	0.5584505251390001
ARNT2	0.5577800415980396
PLCL1	0.5568884290241849
CLIP2	0.5553400848551351
TMOD1	0.5543457107123209
MMP14	0.5540471055185652
FAM193B	0.5538571901419598
RRS1	0.5538216828653804
AIF1	0.5537946539948151
VCAM1	0.5537758259264498
TNFAIP8L2	0.5529004889216149
C1QC	0.5524847407832452
ASAP2	0.552375763889255
BIRC5	0.5501141383039678
BCL3	0.5496121768703603
TCF7	0.5494464977475451
FOXP4	0.5486413075314056
FAM43A	0.5486015222698299
SH2D4A	0.5479008526308196
MTRNR2L1	0.5478314575396013
ZFP36L2	0.5472190607403506
IL6	0.5462170212538697
ADAMTS9	0.5457770135278004
ZNF280B	0.5454464387908597
CLEC10A	0.5451061215863753
VASH2	0.5441581399803486
OR2F2	0.5436884994146519
GEM	0.5433631426451102
KCNG2	0.5428911486011789
TP53I11	0.5395123488223099
FLNC	0.53892193659361
RNF182	0.5379184648373575
TRIM47	0.53671823209599
ADAMTSL4	0.5348852553181649
GTSE1	0.5336472366238594
GSTA1	0.5326881288478997
PGAM2	0.5320935073017252
HAS1	0.531498630979214
ITM2A	0.5313703737611299
CNN2	0.5300916973960952
ABCA8	0.5300480415211251
ST8SIA1	0.52998249664328
IER3	0.528502491935865
CISH	0.5282158753474602
TGFB1I1	0.528184034492825
ALDH1L1	0.5279816743819961
DGKA	0.5275202558195105
FCGR1A	0.5266321553238051
CMKLR1	0.5257588454227298
MUC5B	0.524217903247476
SYTL4	0.5237826850676952
CRIP2	0.52365817792559
CLASRP	0.5222857742704257
ZNF408	0.5217611157065147
SIGLEC11	0.5212970565331547
CYP3A5	0.521283571430875
CHRNA10	0.5208530175908499
DDIT4	0.5208055777241043
KLF2	0.5192179887773651
MARCKS	0.5191114140786439
HOXC4	0.5181963204136585
FOLR2	0.51723505186795
TTK	0.5163680333316231
OSGIN2	0.5154736452416202
RTN2	0.5147213734303802
NACAD	0.5143885127711152
UBE2S	0.5136766153248553
RASGRP2	0.5135843033426553
LCN2	0.513244538441273
MPST	0.5124430107868747
H2AFX	0.5107785888382246
KIF4A	0.5107163870105149
TAGLN	0.510516454630475
EFNA1	0.510064838942045
SMAD6	0.5097087828327349
RPSAP58	0.5088170847967799
ARF5	0.5082298634537299
APBB3	0.5081058417049444
GPNMB	0.5076581469430597
NPTX2	0.5070472065448941
F2RL1	0.5064956439485901
LAMA3	0.5062336352406449
AEBP1	0.5043751887023751
PLEKHG5	0.5040760361329257
LINGO3	0.504008030137733
ZNF414	0.503932029022085
WNT4	0.5038741205719548
ADAMTS10	0.5034534444424099
CDC42EP1	0.5030991169818151
BCL9L	0.5021852877012556
IVNS1ABP	0.5017692569643994
PLA2G5	0.5010874351983601
EHBP1L1	0.5007666917703855
LAYN	0.499004682613045
ADAMTS1	0.498831414009965
PF4	0.4986628312733852
TIMP3	0.4978953929561847
MCM7	0.49763696263767976
TBC1D4	0.49689554207007536
KIF7	0.4967906227051899
KIF2C	0.49676592742689496
PPP1R10	0.49592261067152066
TMEM151A	0.49460306615593946
PGM5	0.49404498310699485
GPM6B	0.4933752511521048
FBXO5	0.49301746142919534
ABLIM1	0.49263663532699553
IRF7	0.49263317964105013
FMNL3	0.4924720540959848
KCNK6	0.49235319906240504
PLAT	0.492338895207455
CALHM2	0.49231763791557004
CAMK2N1	0.49193336155143497
AKT3	0.49190594144384026
LRFN4	0.4910282766981302
LOXL2	0.4895421774829245
PLCXD3	0.4892713582391899
MAP2K7	0.4892476520718594
NDRG2	0.4890577006249801
PRICKLE1	0.48885569490161984
S1PR3	0.48872751546739535
HDAC5	0.48841244961277486
SLC9A7	0.4880205428053852
ARRDC2	0.4877654415817645
TNFSF11	0.48695078049650053
F3	0.48688983030926547
THEMIS	0.48655921659305745
ATAD2	0.4845071854228209
CSRNP1	0.4828481145559156
PPP1R15A	0.48231918509348404
FAT3	0.48221985796975986
IER2	0.48215307857390943
PRR14	0.48193076043076477
HMGB2	0.48175677066335476
ALAS2	0.4816335345295799
OAS1	0.48044218905716995
PRDM8	0.48035283926027006
RELT	0.4803189933971499
MAP1S	0.4802754717421447
IRF2BPL	0.48025931607360484
ZNF703	0.48012404430019995
LPAR2	0.479379969585785
SYNGAP1	0.47929598082090497
MKI67	0.4789875923382949
EGR3	0.4781426911126401
DLG5	0.47775026239544083
HIP1R	0.4769724893840599
SCARA3	0.47688249090678403
MICAL1	0.47657041140579004
HEYL	0.4760287204146949
MT1A	0.47588593287502023
C19orf57	0.47560646329690653
CYTH2	0.47558471910661915
PNMT	0.4754441291614553
ABAT	0.47518788682204516
COL6A2	0.4751531498284498
HSPA2	0.47478690678036006
CENPE	0.4736966729976002
DCAF12L2	0.47319382897378004
ARHGEF16	0.47315540207187456
SEMA7A	0.4728314936642004
LTBP4	0.4725893288140348
APOBEC3A	0.472461331798085
GATM	0.4708960609125099
ADRA2A	0.46998417203366505
NPPA	0.468613009150476
RRAD	0.4679504845131648
SENP7	0.46652562266733
MAP1LC3A	0.46651458670157986
SNRPN	0.4663365958123049
CORO2A	0.4662593126771648
EIF4ENIF1	0.46599033239744525
FSD1	0.46564047310159973
MBD6	0.46397256696355527
GBP4	0.4639114766145145
KCNN4	0.46336743995936347
TEAD3	0.46294793906842946
UROD	0.4624608223669693
ESRP2	0.46239166337163073
CD93	0.4620180911982841
PPFIBP1	0.46166033352654434
MAP3K12	0.4605888369187454
PPBP	0.4600986484784304
PYCARD	0.46000106063308
PTPRZ1	0.45999212790236454
ZFP36	0.4585731842740204
SPATA2L	0.4585557534574898
MXRA8	0.4585308266654802
ZWINT	0.45851883340037025
MT2A	0.45846677717739226
HP	0.45839591563327997
ZNF184	0.45828215273996475
DUS3L	0.4580518556117599
DACT1	0.4568314047456896
GDPD3	0.45661882901812145
MYADM	0.4565746051955397
SLC38A4	0.4563605338135033
CDH4	0.45493274567477304
SMAD7	0.4547014917762695
IGFBP2	0.4546155809870447
IGFBP7	0.4546130163410549
NRGN	0.4542649521445661
NFKBIA	0.4541981392600354
DSP	0.45371308370539953
SERTAD3	0.4535699159214097
PLCXD1	0.45348628895273
CCNB1IP1	0.4531383515679397
STMN3	0.45304115993236493
NR4A2	0.4524689395624448
PPP1R13L	0.45210020781112537
TRIP10	0.45147922689521547
PABPC1L	0.45140594909612997
POLQ	0.45132919910206004
THOC6	0.4513045227068395
PRKCZ	0.45069908335948505
ATF3	0.44995382127784467
SPOCD1	0.4496524443096743
PDZD9	0.44962683008597754
GYPC	0.44895338119975525
SLPI	0.448532911347685
CXCL2	0.44750537851211014
KIF20A	0.44727169911915476
SLC44A5	0.4466921174599152
CD274	0.44650020745656516
MDGA1	0.44620479085800024
DND1	0.4450523739528902
PXDN	0.44420490758800923
PAQR6	0.44400783009409506
HAND2	0.4432222386925021
DDIT4L	0.44316849057926744
MSI1	0.4425745408664996
ASAP3	0.4420902188821412
ZNF469	0.44168762474414525
MUC16	0.4412998268399865
HAPLN3	0.44092572345221015
GSTM4	0.4406815064906997
FCHSD1	0.44051710713708037
ACSL5	0.4403930128941651
ARHGAP10	0.4403725494402049
FBXO44	0.439704107992855
OMG	0.43957829472224486
ADAMTS12	0.43873024556499507
GPRC5D	0.4383923726306931
SGK1	0.4383558787926596
CDK2AP2	0.4382611808466397
TOX2	0.4371808910745951
ZBTB4	0.43689450431979004
PRPS2	0.4368819979001497
SNAI1	0.4365654213679697
KIFC3	0.43614956117690484
RECQL4	0.43576566652888493
IRS1	0.4356960076688754
PLEKHH2	0.43556561179435027
GPR84	0.4348587234640351
HIST1H4D	0.4343836413917348
KIF22	0.4343028438476302
MX1	0.4337393562471652
APBB1	0.4334216951541654
CASP1	0.4332420477126151
IGFBP3	0.43320120690188
STK33	0.43260900256157964
C8orf58	0.43258335436112993
TDG	0.43250532647742546
ERBB2	0.43237022478799547
P2RY13	0.43213803419365515
ATG16L2	0.4317587829191001
FAM102A	0.43137732062347967
SPON2	0.4309684493077204
TNFSF4	0.4309414753870202
GMPR2	0.4304643917247999
BCAM	0.4295895410091597
PDLIM1	0.4295863563685849
FAM20C	0.4293314254039251
ZNF716	0.42925693284442223
DBNDD1	0.42908280113761443
SSBP4	0.4288051803728852
ATP8B2	0.4287965590534002
SSH3	0.4282795789173499
ACD	0.42687154497189983
NOTCH4	0.426836755254724
KLF6	0.42638247945695973
REC8	0.4261276966005849
EFHD1	0.42599732180361805
EGFL7	0.4257949153715952
CSGALNACT1	0.42541857086930435
DDA1	0.4253556207918514
NOSTRIN	0.4248803250529849
HIST1H4J	0.4247744613535369
TCF7L1	0.42394732651881983
LTF	0.423677509897348
TBX3	0.42329636865854026
SLC25A44	0.42322938148388456
STEAP1	0.42282288977791005
ASB6	0.4226400472832754
SPC24	0.422614251642863
POU2F2	0.4225943115628952
GBP1	0.4224646214036243
HAGHL	0.422377067752685
TRIP6	0.4220785706583152
RHD	0.4218313596595251
GFPT2	0.42175946934952613
ADCK5	0.4211267562123051
POLD4	0.42112452520675525
SAMD11	0.4208775342676685
PALLD	0.42083239479091983
ST6GAL1	0.4203713727364047
CCNL1	0.4201086273810599
LAIR1	0.4190181475109451
MEF2D	0.4185741937423204
SLC16A5	0.41835912579318
GGN	0.41804267199383305
PRC1	0.41792692338989523
MEX3D	0.41758448690885963
BID	0.417517151802385
KRT8	0.41708440275875525
MSRB3	0.41704167085077515
TBCC	0.4165947149974043
EDN1	0.41639686552792554
NPDC1	0.4162939034047841
AMIGO2	0.41629088382993107
RAMP1	0.4162281633578848
PPRC1	0.4159970043167851
NRBP2	0.4158565779188095
SF3A2	0.4156902723767897
CCNA2	0.4155209808224398
FBXO46	0.4151412373378154
TMEM176A	0.4150702066094003
ETNK2	0.41326655317378025
DDAH2	0.4130628068298341
IDS	0.4129484424249501
SS18L2	0.41291683995309025
TULP2	0.4126478907370245
EDNRB	0.4123843174894448
CCDC130	0.4120532551184448
RALY	0.41202694402646944
RRAS	0.4117950559213899
LST1	0.4110839583515451
FXYD6	0.41099377340300025
PKN3	0.4107580501843002
CPNE7	0.410749429871605
TOE1	0.4106727597098301
FEZ1	0.4106129279487103
DCAF12L1	0.4105474166209202
BTNL9	0.4100982073522371
PPM1H	0.4100867712187206
TACR2	0.40947380113144005
POLR2A	0.4093928760688339
VAT1	0.40884189703164964
GADD45B	0.40862624261796476
FOSL1	0.40859434807526007
RGS12	0.4081505474301097
KLF12	0.4077611381589801
CCDC136	0.40773751044674356
ZNF367	0.40722322830011515
EGR1	0.4066511860135851
CD101	0.405055570171045
RASSF6	0.40464121216648197
GNG5	0.40435984364981525
ECM2	0.40431027725032465
TSSC4	0.4041651388836156
ZNF737	0.4031776731405947
BICD1	0.40309668382082986
GOLGA7B	0.4020810651256004
ZNRF3	0.40188359922057515
SF3B4	0.4018195961870106
CPNE2	0.4016159936631398
CCDC77	0.4014680852399053
AURKB	0.4010877458163051
E2F2	0.4008047907862071
CAPN3	0.4006561116938001
ZNF821	0.40057593814288994
MIS18BP1	0.40039414571999465
TNFAIP8L1	0.4003753396326899
SNRNP70	0.4001138824676449
NXF1	0.3994036527765852
ISG15	0.3992942506016002
BMP8A	0.39926998105226996
C2	0.39923493533589993
GPANK1	0.3989846632110101
ZBTB16	0.3988360598293852
RAB11B	0.3987687348358895
IKZF4	0.39857592237339023
NUMA1	0.39853460417483433
CKB	0.39829630240607905
NCOR2	0.3981101299412906
ZNF428	0.39805844200537965
SLC10A1	0.39803942539317516
DENND3	0.3977131307994197
CD82	0.39760914764890476
RASGRP4	0.39740537778846496
CCDC97	0.39679062059076475
C19orf48	0.3966283780380446
LIF	0.39636844353105083
GLIS3	0.396329817357715
CDC25B	0.39622052824131915
PLCB4	0.3961344124442747
BICC1	0.39568477545953495
CRTC1	0.39566159245832466
NRG1	0.39563657675371083
ZNF827	0.3955577252639655
SMC6	0.3955090584996306
SOX17	0.39524332559828673
CBX4	0.39524169622293526
ARNTL2	0.39519817647048505
ACHE	0.3951743420479146
DNMT3A	0.3950214895776152
TSPYL2	0.3950203185143195
HES4	0.39477202532295497
APOM	0.39417628073158306
GPR63	0.39404564790127483
SH3D19	0.3940009258770152
TNC	0.39393138557906493
HELB	0.3933576404418351
FOXC1	0.3931818404338495
MATN2	0.39265683139319485
PITPNM1	0.39239897035036986
PPARD	0.39238061244909517
HS3ST1	0.39228845518317446
HS3ST3A1	0.3921449975231548
NKD1	0.3918218812927199
CENPH	0.39168243145235504
ZNF460	0.3915275929638007
ITGB8	0.3914709802555949
MS4A14	0.39103418379230614
HCFC1	0.3907289030107304
N4BP2L1	0.39071782119787013
SEMA6C	0.3900404455230184
IFITM1	0.3899954473619749
RHOB	0.38987879259054736
TCP11L1	0.3897524263405452
GDF9	0.38912777171203494
SULT1C4	0.38888713568443567
P2RY2	0.3887865328091453
ATN1	0.38868945497904583
RETN	0.3886272992420874
ING1	0.38854396326930996
ZNF763	0.3884941659807294
RPGR	0.3884331864708255
IL11	0.38766973241790503
KALRN	0.38725510217202985
ZBTB2	0.38710036750455945
SLC6A12	0.38702194983625
LRP5L	0.3869717549878049
TBC1D17	0.38682521931611547
NUDT14	0.38638956498128474
CLGN	0.3862742586199648
ZNF142	0.3857873034649648
EPB41L4A	0.385564660749
TNFAIP2	0.3855028170906003
SYT2	0.3845400340769549
TXNL4B	0.3838569318126601
LHX4	0.3836959150475281
PPM1N	0.38353512227518294
PMF1	0.3835135473519702
ST6GALNAC5	0.38323690810074007
FGFR1	0.38295427339449484
RASGRP3	0.38282439992302497
PMEPA1	0.38255364972543937
ELOVL4	0.38221007958155484
TMPRSS11A	0.3821633447405498
NSUN5	0.38199062957896945
CCDC85B	0.38187709538877534
TM4SF18	0.381796623606244
RAB33A	0.38178267220536855
BCL2L12	0.38157762782637983
SLC25A25	0.38146908830132453
DPEP2	0.38136668239933513
NEURL1B	0.3811243195434306
CKAP2L	0.38093374329393503
RABGGTA	0.38080474026662525
SYN1	0.3808018926087251
PNMA1	0.3804557924347298
TFEC	0.37935498950397983
RPUSD1	0.37913370637109
CTC1	0.3791162505116148
ARHGEF18	0.37871438141239455
VILL	0.3786462991189854
HCK	0.3785205198265853
LEF1	0.3782314580392401
RBP7	0.37772545330798457
LMNB1	0.37755702263561997
SLC7A7	0.3769026997766951
TRIM26	0.37686050158436046
GJC2	0.37635392279866364
APBA3	0.376253040763995
CCDC9	0.37617769617205
ZMIZ2	0.37617177015128433
C1QTNF6	0.37616178959923996
CCL3	0.37607570618355
KLF4	0.37598670117527
HNRNPH3	0.3759826378700497
UBE2QL1	0.3757690961129201
FOXD4	0.3755672856839055
SLC1A3	0.3752004709987149
GSK3A	0.3751766902581002
CLIP3	0.3748861111586397
INPP5K	0.374796025486535
KANK1	0.37478026214914495
PAQR8	0.3745763362642549
EHF	0.3744249227643192
MFAP3L	0.37433291890959497
ZNF195	0.37411077722273056
ASPM	0.37402641094199507
PHF8	0.37378660468945046
C1R	0.37371430552588425
IL20RB	0.37331655808772135
SYNE2	0.37312740726966
SLC25A27	0.37249836238420997
TDRD12	0.37196288376164094
IER5	0.37179593604844996
KAT2A	0.37165479903357035
IL1A	0.37157616860043996
CNTN1	0.3714738521435952
NFKB2	0.37124473289160065
KCTD8	0.37082982072228976
PNPLA7	0.37050763023769506
PIGR	0.3701511177979402
DNAAF2	0.37004851769644453
VSTM4	0.36973144789494006
SLC25A29	0.3697285892359554
PTPN23	0.36953648806281514
SLC29A3	0.36948571377432016
TNIP1	0.36934233895479984
LYL1	0.3692826376442395
DGCR8	0.3691942005546913
CLIC6	0.36894110313423956
ARID1A	0.36858309336343975
H1FX	0.36844553299716054
CEP55	0.3682204458564702
IER5L	0.3682136115134398
CABLES1	0.36792007991385
NPY2R	0.3678860389477703
IRF2BP1	0.36785211099075443
STK11IP	0.3674405901806894
NCAPG	0.36743622513454977
RND1	0.36721549160370903
COL7A1	0.36716828658646516
FLYWCH1	0.3670078976214848
DERL3	0.36691927929224455
NOXA1	0.36664156807509984
GIGYF1	0.3664005052138499
UNC5C	0.36577382865405905
HIVEP1	0.3655084872957248
LAD1	0.36550006410607594
ZBTB7B	0.36537657820329983
RGS14	0.3652135863992996
ANKS1A	0.36508784864163424
FOXO1	0.36482152265493983
FCGR1B	0.36465673328829995
SF1	0.36453929323651924
LRRC43	0.36427729843066853
REP15	0.36413472456409546
LGALS9	0.3641034821438649
DGKZ	0.3636133444041203
MIDN	0.36342775395332527
LPXN	0.36320690260902566
ADHFE1	0.3626859675768648
MAFF	0.36248063165593436
CCNB1	0.3624196271945106
SYTL1	0.3621015889380397
SCARF2	0.36177209508098596
GINS2	0.36163470500175987
ZNF486	0.36146209359026016
CCDC124	0.3614126970113647
ABR	0.3612571593225855
MAFG	0.36104901132317035
FBLIM1	0.3608360733247644
LPL	0.360571600828286
RARG	0.3604602392468901
HEG1	0.3602934899031638
SERPING1	0.3602582731671551
ZNF775	0.360179015740985
SRRM2	0.3600946527425748
COMTD1	0.35998300131588534
VSIG4	0.35982440671428995
FAM20A	0.3597403269749804
MCF2L	0.359732000047019
CBX7	0.3593968333179447
BMPR2	0.3591441511702351
WDR34	0.3590646087951397
FAM184B	0.35900715018335694
CHTF18	0.3587216639950852
ATG9B	0.35859962893071096
ARMC5	0.35853297123445493
PTMS	0.35847037130928605
LIMCH1	0.35843606033277986
BEX1	0.3582868524575993
AGAP3	0.35827098613418507
SEMA4C	0.35826889049450994
DEPDC1B	0.35826195076591605
IGHMBP2	0.35797055163082536
ORM2	0.3579640591991131
S100A6	0.3579612250978643
LMO2	0.35731003347317203
FANCE	0.3572269917416999
TNFRSF9	0.35716586925040983
SMO	0.3570979477695002
ANG	0.3570461304454494
DIDO1	0.3567358361194657
KLC3	0.3567274444083499
ARHGAP20	0.356634880714525
NRP1	0.35663460182666906
IGSF3	0.355966496919665
STARD10	0.3559069269049049
ENPP1	0.3558303958292748
NPTXR	0.35551934888944003
CARD11	0.35542914900817957
SRF	0.35526638564413027
ADAMTS18	0.35498998060921005
MMP17	0.35479248350999054
FYN	0.354784318218881
TRADD	0.3547793490721398
TRMT1	0.35442828615607436
PRAM1	0.3543197515743901
FPR1	0.35418481473176033
ST6GAL2	0.35408706407438517
LMBR1L	0.35395151496630994
FGD6	0.3538525702551252
FN1	0.35378423484488053
ANKRD11	0.3530240502383801
PPP1R1A	0.35241250706575533
CDK1	0.35236219667949986
ZNF764	0.3523143777322444
CERS4	0.3522000814778101
SRPX	0.35193731176370946
ANKDD1A	0.35176111232939
ESR2	0.35132852297126993
MICALL1	0.35123960717747504
ABCC3	0.3507932765620847
CPEB3	0.3506921872759752
RGS1	0.35067564446460486
TMEM204	0.35064813820151497
NASP	0.35062438360630566
PTPN13	0.3505371750466555
RHBG	0.35044068166360987
CHODL	0.3504265509716147
MAP2K3	0.35041156524596495
STAMBPL1	0.34977642908734996
CAMK2D	0.34965977766980494
ULK1	0.3494443397620346
CSPP1	0.34925840739256486
PDE4DIP	0.3486037303276399
DOK4	0.34842404830064
TMCC2	0.34825766042746986
FERMT2	0.3482515453755006
SNX20	0.34799671884999994
SAMD1	0.3478088515301052
EXOSC4	0.34774567358290964
C11orf95	0.34718010536593047
LARP6	0.34709512591945035
LGALS2	0.3459601349988085
RBM10	0.34586629947358993
PCNT	0.34583980532480396
CTDNEP1	0.3455768061397011
FOXJ1	0.3454152896943675
CLIC3	0.34520535863766244
EMP3	0.34507691399093066
CNKSR1	0.34469757204733953
ASL	0.3446259779421901
BAIAP2L2	0.3444914843332596
EHMT2	0.34438733658348486
HCRTR1	0.34437398419952203
KCNMB2	0.3437875092216216
ARAP3	0.3437284384121402
EPHA1	0.34372697074275993
LRAT	0.3433392685902996
KYNU	0.34315127000709045
ZNF579	0.3430999390572147
CAMTA2	0.34301627272187485
SLC22A15	0.3426724971314701
RGS4	0.34241061548396434
SERHL2	0.3422620801939894
HIST1H3B	0.3421553084010449
GAL3ST4	0.3420715080479202
CALM2	0.3416580487205092
LZTS1	0.3411507317456399
KIF9	0.34114628636491484
BCORL1	0.34084852023852497
LRRC61	0.3403221518260646
ZDBF2	0.34019552071647974
BAZ2B	0.34018587242903564
