ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0052547	regulation of peptidase activity	360	0.306147933534926	1.24528029625036	0.0320733104238259	0.165904776718717	0.133375843320679	3465	tags=27%, list=22%, signal=22%	CST2/PZP/S100A8/SERPINB7/TNFSF14/IFI6/F3/VEGFA/MAP3K5/CST5/EGLN3/SPOCK2/CTSB/ANTXR1/PLAUR/CR1/S100A9/ECM1/CRB2/SPINK1/CTSK/CLEC7A/MMP9/COL7A1/ANXA8/ANXA8L1/PSENEN/SERPINB2/USP50/THBS1/SERPINA3/NR4A1/BIRC7/IFI16/USP47/ACER2/CTSD/SERPINE2/CTSS/LYN/BCL2L11/PAPLN/EIF2AK3/PMAIP1/LCK/SERPINA5/TNFSF10/TNFAIP8/SERPINB9/CAST/TANK/CYCS/COL28A1/MEFV/SERPIND1/SPOCK1/PAK2/ITIH1/DDX3X/RPS6KA3/LGALS9/KNG1/SERPINB8/TNF/ASPH/UACA/LRP1/NLRP3/NLRP1/PI16/SYK/PRDX3/GPI/RENBP/XIAP/LXN/ARL6IP1/TFPI/RIPK2/WFDC3/PTGS2/APP/FNIP1/RHBDF2/PICALM/CAV1/REST/TIMP2/SPINT1/WNT3A/RHOA/SIRT1/PI3/TMED10/TNFSF15/SRC/RFFL/DHCR24
GO:0048536	spleen development	34	0.515197487573508	1.53994901598525	0.0322966389070666	0.166920065909135	0.134192064858507	2583	tags=29%, list=16%, signal=25%	SLC40A1/CITED2/HOXB4/CDKN2B/FGF10/BCL2L11/ADAM17/ABL1/NFKBIZ/RC3H2
GO:0071634	regulation of transforming growth factor beta production	39	0.492559203427172	1.50173871311147	0.0325492185166146	0.168084709176593	0.135128356634049	2132	tags=41%, list=13%, signal=36%	SERPINB7/CX3CL1/ITGB6/CD46/CD2AP/THBS1/ITGAV/HIF1A/LUM/LRRC32/CD24/TGFB2/ITGB8/TSKU/WNT11/LGALS9
GO:0033007	negative regulation of mast cell activation involved in immune response	10	0.684672435836939	1.51476607941454	0.0326944119151927	0.168597064643161	0.135540254614235	2132	tags=50%, list=13%, signal=43%	HMOX1/IL13RA2/FOXF1/CD84/LGALS9
GO:0090148	membrane fission	41	0.481667344361343	1.48286777855405	0.0327030767100736	0.168597064643161	0.135540254614235	4824	tags=46%, list=30%, signal=32%	EXOC6B/CHMP5/VPS37A/UBAP1/CHMP2B/SLC25A46/STAM/CHMP1B/CORO1C/EXOC5/EXOC8/VPS4B/VPS37C/EXOC6/TMCC1/CHMP4C/SH3GLB1/STAM2/CHMP3
GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	23	0.560972304356659	1.54732519789004	0.0327421027744908	0.168657359116346	0.13558872715594	3255	tags=48%, list=20%, signal=38%	SLC46A2/NFKBIA/LACC1/MAP3K7/NOD2/HSPA1A/XIAP/SLC15A3/RIPK2/TNFAIP3/PTPN22
GO:1901215	negative regulation of neuron death	199	0.343437490264067	1.33324467887125	0.0328068043742406	0.168849699577513	0.135743355441636	3267	tags=28%, list=20%, signal=22%	HMOX1/KDR/MAG/CCL2/CX3CL1/WNT1/ENO2/ERBB3/FOXQ1/NDNF/NTF3/CSF3/CPEB4/TOX3/UNC5B/HIF1A/NR4A2/CNTF/GBE1/GPNMB/IL10/STXBP1/CLN8/GCLM/SOD2/AXL/LRRK2/NCOA7/ROCK1/NR4A3/BTG2/CEBPB/IL27RA/ADAM8/GRIK2/NRBP2/MEF2C/IL6ST/PM20D1/BCL2L1/BTBD10/GCLC/GPI/LIG4/TNFRSF1B/PIK3CA/STAMBP/UCN/CD200R1/SULT1A3/TMBIM4/REST/WNT3A/RHOA/SIRT1
GO:0000727	double-strand break repair via break-induced replication	11	-0.660104401449912	-1.69029404455915	0.0328742459733568	0.169055809917987	0.135909053747746	3659	tags=73%, list=23%, signal=56%	MCM2/MCM6/GINS2/MCM4/CDC45/MCM3/GINS4/CDC7
GO:0001654	eye development	354	0.310136296482448	1.26167614259987	0.0330296127562642	0.169713355802587	0.136437674674853	2178	tags=19%, list=14%, signal=17%	KERA/INHBA/KDR/VEGFA/CRYGN/LAMC3/PROM1/CITED2/TDRD7/FGF2/SHH/FJX1/TSPAN12/FGF10/RET/EPHA2/THY1/ATP8A2/CDKN1C/WNT5A/WNT9A/CRB2/MFAP2/CTNS/PRDM1/YY1/HES1/ATF6/HIF1A/BIRC7/JMJD6/FREM2/EFEMP1/CLIC4/TMOD1/FBN2/TGFBR1/DLL4/VSTM4/CHRDL1/WT1/WNT9B/EGFR/RDH10/SKIL/CNTF/TGFB2/FOXE3/GDF11/BMPR2/COL8A2/CLN8/TWSG1/MITF/PBX3/RAB18/SPRY1/TSKU/HDAC2/WNT6/COL8A1/GPM6A/ATP2B1/FZD5/WNT7A/HESX1/FBN1/AHI1
GO:0042135	neurotransmitter catabolic process	10	0.681450788890651	1.50763852285076	0.0331716941851102	0.170301601344688	0.136910582970859	4287	tags=70%, list=27%, signal=51%	MAOB/COMT/PRIMA1/HNMT/MAOA/ALDH5A1/ACHE
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	14	-0.618661974169994	-1.69054209100552	0.0332228810451502	0.170340435952131	0.136941803280607	4120	tags=43%, list=26%, signal=32%	OSGEP/TRMT61B/CDK5RAP1/PUS1/OSGEPL1/HSD17B10
GO:2000319	regulation of T-helper 17 cell differentiation	20	0.581548914613033	1.54425774917227	0.0332344652222275	0.170340435952131	0.136941803280607	3345	tags=45%, list=21%, signal=36%	ZC3H12A/JUNB/IL4/SMAD7/NFKBIZ/RC3H2/TNFSF18/TBX21/IL23A
GO:1905037	autophagosome organization	105	0.381295183015322	1.3568752297884	0.0335570469798658	0.171851067977387	0.138156245831935	4465	tags=42%, list=28%, signal=30%	MAP1LC3C/RB1CC1/RAB19/VMP1/MAP1LC3B/CTSD/GABARAPL1/TP53INP1/SMURF1/LRRK2/SYNPO2/SEC22B/RAB23/GABARAPL2/UBQLN1/NUPR1/SNX30/RAB5A/ULK1/MOAP1/SNX4/RAB33B/TBC1D12/RAB7A/ATG2B/ATG3/TOM1/C9orf72/PIKFYVE/RAB1A/AMBRA1/MTMR3/ATG16L2/BAG3/TP53INP2/UBXN2A/RAB3GAP1/STX12/PINK1/UBQLN2/SH3GLB1/ATP2A2/STX17/RAB3GAP2
GO:0033005	positive regulation of mast cell activation	19	0.598324416306513	1.57367603712776	0.0336829314252521	0.171893874888354	0.138190659596041	3638	tags=58%, list=23%, signal=45%	GAB2/HAVCR1/IL4/STXBP1/ADORA2B/NR4A3/IL4R/SNX4/SYK/VAMP7/GATA1
GO:0060444	branching involved in mammary gland duct morphogenesis	22	0.574075623632259	1.55747190350229	0.0337882466763204	0.171893874888354	0.138190659596041	1625	tags=32%, list=10%, signal=29%	TBX3/EPHA2/WNT5A/PGR/WNT4/VDR/ESR1
GO:0002223	stimulatory C-type lectin receptor signaling pathway	22	0.573907496430294	1.55701577301617	0.0337882466763204	0.171893874888354	0.138190659596041	3399	tags=55%, list=21%, signal=43%	KLRD1/CLEC7A/LYN/KLRC2/KLRC3/KLRC4/PAK2/MAP3K7/SYK/TRAF6/KLRC4-KLRK1/SRC
GO:1990840	response to lectin	22	0.573907496430294	1.55701577301617	0.0337882466763204	0.171893874888354	0.138190659596041	3399	tags=55%, list=21%, signal=43%	KLRD1/CLEC7A/LYN/KLRC2/KLRC3/KLRC4/PAK2/MAP3K7/SYK/TRAF6/KLRC4-KLRK1/SRC
GO:1990858	cellular response to lectin	22	0.573907496430294	1.55701577301617	0.0337882466763204	0.171893874888354	0.138190659596041	3399	tags=55%, list=21%, signal=43%	KLRD1/CLEC7A/LYN/KLRC2/KLRC3/KLRC4/PAK2/MAP3K7/SYK/TRAF6/KLRC4-KLRK1/SRC
GO:0019226	transmission of nerve impulse	57	0.449453714495392	1.4728311149468	0.0337127267154419	0.171893874888354	0.138190659596041	3557	tags=33%, list=22%, signal=26%	KCND2/MAG/AGT/ITGA2/CHRM5/S1PR1/KCNMB4/ANK3/P2RX4/GPR35/FMR1/GRIK2/JAM3/KCNMB2/NRCAM/CACNG4/CLDN19/PAFAH1B1/OTOA
GO:0061448	connective tissue development	248	0.32788047583821	1.29383910115493	0.0336943441636582	0.171893874888354	0.138190659596041	2809	tags=29%, list=18%, signal=24%	EPYC/GREM1/ITGB3/RXFP1/SERPINB7/EGR1/BMP2/OGN/PGRMC2/STC1/FGF2/HOXB3/AXIN2/EDN1/WNT5A/WNT9A/ECM1/ARRDC3/CHSY1/CTSK/FGF18/TGFBI/WNT10B/ADAMTS7/HIF1A/TYMS/EFEMP1/TGFBR1/LOX/SNAI1/ARID5B/MAPK14/PITX1/WT1/PBXIP1/GPLD1/EIF2AK3/BMPR2/SLC39A14/IL6R/ITGB8/TWSG1/RUNX2/SCIN/SPI1/TSKU/HOXD3/ACAT1/IFT80/SMAD7/WNT11/SNX19/ZNF516/WNT7A/SOX6/FRZB/DYRK1B/NR1H4/SPTLC2/DLX2/MEF2C/BBS2/TRPS1/EXT2/PIK3CA/OSR1/TRIP11/MAF/CREB3L2/RB1/RASAL2
GO:0048880	sensory system development	363	0.313786078306733	1.2778982407078	0.0337721067829059	0.171893874888354	0.138190659596041	1949	tags=18%, list=12%, signal=16%	KERA/INHBA/SEMA3A/KDR/ITGAM/VEGFA/CRYGN/LAMC3/PROM1/CITED2/TDRD7/FGF2/SHH/FJX1/TSPAN12/FGF10/RET/EPHA2/THY1/ATP8A2/CDKN1C/WNT5A/WNT9A/CRB2/MFAP2/CTNS/PRDM1/YY1/HES1/ATF6/HIF1A/BIRC7/JMJD6/FREM2/EFEMP1/CLIC4/TMOD1/FBN2/TGFBR1/DLL4/VSTM4/CHRDL1/WT1/WNT9B/EGFR/RDH10/SKIL/CNTF/TGFB2/FOXE3/GDF11/BMPR2/COL8A2/CLN8/TWSG1/MITF/PBX3/RAB18/SPRY1/TSKU/HDAC2/WNT6/COL8A1/GPM6A/ATP2B1/FZD5
GO:0051153	regulation of striated muscle cell differentiation	74	0.425013122007627	1.44738223682394	0.0340599455040872	0.173133380317728	0.139187135316711	2489	tags=27%, list=16%, signal=23%	RGS4/BMP2/RBM24/SHH/EDN1/HAMP/SIK1/YY1/FOXP1/EFNB2/MAPK14/BHLHE41/HDAC9/AKAP6/ATP11A/SOX6/FRS2/MEF2C/PI16/MYLK3
GO:0006925	inflammatory cell apoptotic process	20	0.579655845647988	1.53923085230164	0.0341387906475487	0.173242187710889	0.139274608854902	3645	tags=55%, list=23%, signal=43%	IL6/HCAR2/IRF7/PIK3CB/NOD2/MEF2C/CXCR2/SIRT1/ANXA1/PLEKHO2/ITPKB
GO:0030502	negative regulation of bone mineralization	16	0.603380558021855	1.5288709470725	0.0341387906475487	0.173242187710889	0.139274608854902	2067	tags=38%, list=13%, signal=33%	GREM1/ECM1/HIF1A/CCR1/SRGN/CCL3
GO:0071887	leukocyte apoptotic process	113	0.373879730826165	1.35567710382358	0.0341655716162943	0.173242187710889	0.139274608854902	2445	tags=27%, list=15%, signal=23%	IL6/TNFRSF21/IL7R/WNT5A/SLC46A2/HCAR2/CD274/LGALS3/HIF1A/BIRC7/FOXP1/IRF7/LYN/BTK/BCL2L11/IL10/ADAM17/AXL/SLC39A10/P2RX7/GIMAP8/IL2RA/PIK3CB/ADAM8/LGALS9/NFKBIZ/NOD2/CCR7/MEF2C/BCL2L1
GO:1904424	regulation of GTP binding	13	0.656183234028098	1.56945887272187	0.034223282986295	0.173392347543864	0.139395326864064	3430	tags=69%, list=21%, signal=54%	CCPG1/ARHGAP28/GPSM1/STMN1/MET/CSNK1A1/EIF2S1/C9orf72/CLN5
GO:1902412	regulation of mitotic cytokinesis	10	-0.680318169886375	-1.69321308455171	0.0343855500793257	0.174071558276882	0.139941364814872	1550	tags=30%, list=10%, signal=27%	CDCA8/BIRC5/AURKB
GO:0030278	regulation of ossification	109	0.37660748494711	1.3534847355577	0.0345285524568393	0.174652210828816	0.140408168877553	2769	tags=32%, list=17%, signal=27%	GREM1/BMP2/SFRP1/ANKH/WNT5A/GPM6B/ECM1/ALOX5/CHSY1/WNT10B/BMP2K/HIF1A/SMAD6/FBN2/S1PR1/WNT4/MAPK14/BMPR2/RUNX2/VDR/CCR1/ISG15/P2RX7/SRGN/CYP27B1/SMAD7/ATP2B1/CCL3/EGR2/MEF2C/PTGER4/ANO6/RBPJ/OSR1/SGMS2
GO:0003300	cardiac muscle hypertrophy	77	0.423335248875492	1.44445052110807	0.0345781466113416	0.174699551866803	0.140446227762837	2839	tags=30%, list=18%, signal=25%	RGS4/HTR2B/AGT/EDN1/HAMP/YY1/FOXP1/P2RX4/ERRFI1/HDAC2/ROCK1/AKAP6/PARP1/NR4A3/PAK2/TWF1/TRIM63/PI16/IL6ST/ATP2B4/TNFRSF1B/TCAP/HEY2
GO:0045580	regulation of T cell differentiation	171	0.356362636518716	1.35492348675547	0.0345945312560741	0.174699551866803	0.140446227762837	4702	tags=42%, list=29%, signal=30%	SOX4/ZC3H12A/LILRB2/JUNB/CD46/BTN2A2/IL7R/SHH/CR1/SLC46A2/PRDM1/WNT10B/HLA-DRB1/PNP/RUNX1/TCF7/LILRB4/PTPRC/IL4/IL4I1/EGR3/CD80/CD86/SMAD7/IL4R/IL2RA/SHB/ABL1/FGL2/ADAM8/LGALS9/SOCS5/NFKBIZ/NLRP3/SYK/HLX/RC3H2/PHF10/VNN1/ACTL6A/STAT5B/RIPK2/TNFSF18/CARD11/RHOA/TBX21/IL23A/HLA-DRA/AMBRA1/NCKAP1L/ANXA1/CBFB/ITPKB/SPINK5/ZBTB1/SOD1/IRF1/ACTB/AP3D1/SOS2/TNFSF4/ARID2/LOXL3/DUSP10/KLHL25/BRD7/CD2/CD74/BCL6/TNFSF9/CD83/NRARP
GO:0032232	negative regulation of actin filament bundle assembly	29	0.530665074904892	1.52888643769724	0.0347477100801564	0.175245098039216	0.140884808750407	2818	tags=41%, list=18%, signal=34%	PHLDB2/TJP1/PPFIA1/F11R/S1PR1/ARHGAP28/STMN1/MET/PAK2/MYOC/PIK3R1/RHPN2
GO:0006892	post-Golgi vesicle-mediated transport	95	0.390352202349868	1.37405880595174	0.0347593582887701	0.175245098039216	0.140884808750407	4316	tags=42%, list=27%, signal=31%	GOLGA4/EXOC6B/ACSL3/CCDC91/ANK3/RAB31/MYO1B/SORCS1/CNST/VPS13A/SNAP23/ATP2C1/MYO5A/VTI1A/RAB14/RABEP1/BBS2/LAMP1/LYPLA1/KIF13A/ARL3/KLHL20/EXOC5/VPS13C/VAMP3/EXOC8/GOPC/AP1G1/OPTN/EXOC6/SCAMP1/ARFGEF2/GOLGA7/RAB10/ANKFY1/SYS1/AP3D1/BLZF1/RP2/KIF16B
GO:0071466	cellular response to xenobiotic stimulus	173	0.349655734483581	1.33297723508102	0.0348258706467662	0.17543710021322	0.141039165076871	1991	tags=18%, list=12%, signal=16%	GSTM1/APOBEC3A/ITGB3/SLC29A1/KCNH2/IL1B/TFRC/CD69/GSTA1/EDN1/PDE4B/NOS2/SULT1C4/AKR1C1/GSTM3/CYP3A5/PRNP/ACER2/PRKAA2/CXCR4/GPLD1/NCEH1/CYP3A7/NFE2L2/AHR/ABCC1/RNF149/RAP2A/ANKRD1/ACSL1/SLCO2B1
GO:0032715	negative regulation of interleukin-6 production	47	0.458604876797815	1.45455133464669	0.0348597814134267	0.175464690948007	0.141061346098978	3984	tags=43%, list=25%, signal=32%	CX3CL1/ZC3H12A/SYT11/LILRB4/C1QTNF3/IL10/CD84/IL27RA/TNF/SOCS5/NR1H4/SIRPA/TNFAIP3/CD200R1/PTPN22/HAVCR2/NCKAP1L/NLRC3/SLAMF1/NMB
GO:0002604	regulation of dendritic cell antigen processing and presentation	11	0.673657290554646	1.52072953747196	0.0350486033155465	0.176209865053513	0.141660413990261	2302	tags=55%, list=14%, signal=47%	FCGR2B/SLC11A1/THBS1/FGL2/NOD2/CCR7
GO:0007259	receptor signaling pathway via JAK-STAT	144	0.363767417006163	1.35038446903933	0.0350649350649351	0.176209865053513	0.141660413990261	2430	tags=24%, list=15%, signal=21%	IL6/SOCS3/OSM/CCL2/PRL/AGT/IL7R/HAMP/RET/IL24/PKD2/PARP9/PRLR/HES1/PARP14/LEPROT/LYN/CNTF/STAT1/PPP2CA/PIBF1/PTPRC/IL10/IL4/IL6R/HDAC2/NLK/STAT2/TNF/SOCS5/PTK6/GADD45A/CAMK2A/IL26/IL6ST
GO:0001778	plasma membrane repair	28	0.523801807803862	1.50429153259918	0.0351488271817161	0.176487723790374	0.141883792991673	1132	tags=21%, list=7%, signal=20%	S100A10/CHMP5/SMPD1/ARL8B/SYT11/CHMP2B
GO:0090288	negative regulation of cellular response to growth factor stimulus	93	0.39636066156521	1.39145641353338	0.0351826792963464	0.176514076372157	0.141904978625315	2607	tags=35%, list=16%, signal=30%	GREM1/SFRP1/CRIM1/AGT/FGF2/WNT1/WNT5A/BAMBI/THBS1/SMAD6/UBE2D1/WNT4/CHRDL1/SKIL/HHEX/BMPER/IL4/SMURF1/NEDD4/TWSG1/SPRY1/TRIM33/SMAD7/PIK3CB/ABL1/DAB2IP/FBN1/CADM4/HTRA3/APLN/PPM1A/ATP2B4/TNFAIP6
GO:0034766	negative regulation of monoatomic ion transmembrane transport	85	0.401396855049274	1.39144290718248	0.035230352303523	0.176609670239676	0.141981829412548	4595	tags=45%, list=29%, signal=32%	RGS4/KCNH2/PKD2/MMP9/CALM2/HECW2/ANK3/NEDD4/UBQLN1/PRKCE/GPR35/CLIC2/FMR1/KCNE1/ISCU/SESTD1/UBR3/RRAD/YWHAQ/SLC30A1/OSR1/SLC26A5/PPP3R1/KCNE4/GOPC/GRP/KCNE3/CAV1/CAB39/SLN/OXSR1/PLN/ATP7A/BCL2/CAMK2D/GNB5/PPP3CB/C4orf3
GO:2000737	negative regulation of stem cell differentiation	26	0.543427494752604	1.52952243191763	0.0353085945779966	0.176858228198715	0.142181652636789	3511	tags=42%, list=22%, signal=33%	LBH/TBX3/YAP1/ZFP36L2/HES1/ZFP36/NFE2L2/HSPA9/REST/WNT3A/BBS12
GO:0042474	middle ear morphogenesis	19	-0.563759552499323	-1.63062224002485	0.03534933088929	0.176918670655157	0.142230244146689	1897	tags=42%, list=12%, signal=37%	RPL38/HOXA2/TBX1/NKX3-2/MSX1/NOG/OSR2/SIX2
GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	19	0.59584145249425	1.56714549860062	0.0354674321628641	0.177298240291262	0.142535391601245	3255	tags=53%, list=20%, signal=42%	USP50/NEK7/MAPK8/PPP2CA/BTK/PRKD1/DDX3X/GBP5/CD36/PTPN22
GO:0042088	T-helper 1 type immune response	46	0.457491697080533	1.44974399337817	0.0355113636363636	0.177298240291262	0.142535391601245	3743	tags=48%, list=23%, signal=37%	SLC11A1/IL1B/TMEM98/HLA-DRB1/IL1RL1/IL33/CD80/IL18R1/IL4R/IL27RA/SOCS5/NFKBIZ/IL1R1/HLX/TRAF6/RIPK2/ARID5A/TBX21/IL23A/HAVCR2/ANXA1/SLAMF1
GO:0050678	regulation of epithelial cell proliferation	341	0.309599762624409	1.2567577868303	0.0355097365406644	0.177298240291262	0.142535391601245	3466	tags=33%, list=22%, signal=26%	ITGB3/HMOX1/KDR/HTR2B/CCL2/F3/VEGFA/PRL/BMP2/SFRP1/CLDN1/MCC/FGF2/SHH/C5AR1/CDKN2B/FGF10/YAP1/CDKN1C/WNT5A/PGR/ECM1/ALOX5/SPINK1/PROK1/WNT10B/ATOH8/THBS1/HES1/NR4A1/GLUL/HIF1A/ZFP36/IGF2/NRP2/TGFBR1/B2M/DLL4/EFNB2/MTSS1/FGFR2/TNFSF12/EGFR/STAT1/BTK/TGFB2/FBXW7/PEX2/EPGN/FOXE3/IL10/BMPR2/STK3/ERRFI1/RUNX2/ADAM17/EGR3/VDR/RGN/CDC73/PRKD1/PTCH1/IFT80/NR4A3/NUPR1/ZFP36L1/ITGA4/DAB2IP/WNT7A/NR1D1/RTN4/EDNRB/TNF/NOD2/VEGFB/FRS2/MEF2C/IL26/AGGF1/CAV2/EPPK1/APLN/RBPJ/HLX/HSF4/PDCL3/CCL26/OSR1/DAB2/RB1/CDKN1B/PPP1R16B/HMGN1/ALDH1A2/TNFAIP3/KRIT1/SEMA5A/TGFA/IRS2/CAV1/KLF9/WNT3A/FGF9/SIRT1/LAMC1/ATF2/IQGAP3/PKHD1/TGFB1/CDC42/BMPR1A
GO:0045475	locomotor rhythm	13	0.654048822468264	1.56435378775946	0.0356393968298586	0.17749236691889	0.142691455839918	95	tags=15%, list=1%, signal=15%	KCND2/EGR1
GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	22	0.571850516149358	1.55143516854224	0.0356023541835955	0.17749236691889	0.142691455839918	3255	tags=50%, list=20%, signal=40%	SLC46A2/NFKBIA/LACC1/MAP3K7/NOD2/HSPA1A/XIAP/SLC15A3/RIPK2/TNFAIP3/PTPN22
GO:0061383	trabecula morphogenesis	45	0.466594092739383	1.46614185089535	0.0356633380884451	0.17749236691889	0.142691455839918	1175	tags=22%, list=7%, signal=21%	GREM1/SLC40A1/SFRP1/FHL2/WNT10B/FBN2/TGFBR1/S1PR1/DLL4/TGFB2
GO:1904063	negative regulation of cation transmembrane transport	79	0.418065638461934	1.43470751701998	0.0356652949245542	0.17749236691889	0.142691455839918	4877	tags=47%, list=30%, signal=33%	RGS4/KCNH2/PKD2/MMP9/CALM2/HECW2/ANK3/NEDD4/UBQLN1/PRKCE/GPR35/CLIC2/FMR1/KCNE1/ISCU/SESTD1/UBR3/RRAD/SLC30A1/OSR1/PPP3R1/KCNE4/GRP/KCNE3/CAV1/CAB39/SLN/OXSR1/PLN/ATP7A/BCL2/CAMK2D/GNB5/PPP3CB/C4orf3/VDAC1/TWIST1
GO:0002726	positive regulation of T cell cytokine production	26	0.541772029108472	1.5248629844984	0.0357641830662482	0.177841074699289	0.142971792519808	4158	tags=65%, list=26%, signal=48%	IL6/IL1B/RSAD2/CD55/B2M/IL4/IL18R1/MAP3K7/FZD5/NLRP3/IL1R1/TRAF6/ARID5A/TBX21/SLAMF1/DENND1B/TNFSF4
GO:0045730	respiratory burst	31	0.527048407228511	1.54066926798709	0.0358396540896108	0.178072870681955	0.143158140286749	4791	tags=61%, list=30%, signal=43%	SLC11A1/NCF2/CLEC7A/NOX1/CD55/CD24/LBP/SLAMF8/NCF1/NOXA1/CAMK1D/MPO/CYBB/INSR/DUSP10/PIK3CG/GRN/HCK/CYBA
GO:0061333	renal tubule morphogenesis	77	0.420377752929208	1.43435933079936	0.0359612724757953	0.178533396981603	0.14352837123972	2697	tags=34%, list=17%, signal=28%	GREM1/VEGFA/BMP2/AGT/FGF2/WNT1/DCHS1/SHH/PKD2/HES1/HS3ST3A1/MTSS1/WNT4/LGR4/WT1/WNT9B/NPNT/WNT6/PTCH1/WNT11/AHI1/MEF2C/GREB1L/COL4A1/HS3ST3B1/OSR1
GO:1904729	regulation of intestinal lipid absorption	10	-0.67883385804226	-1.68951884802054	0.0359942128572222	0.178553285805401	0.143544360463774	3641	tags=60%, list=23%, signal=46%	LPCAT3/ENPP7/APOA2/ABCG5/CYP8B1/LEP
GO:0001656	metanephros development	88	0.400749301602245	1.39860211597258	0.036171957372726	0.179290882688427	0.14413733679785	1782	tags=24%, list=11%, signal=21%	GREM1/EGR1/SHH/FGF10/RET/YAP1/PKD2/BASP1/HES1/SOX17/WNT4/LGR4/WT1/WNT9B/RDH10/ITGA8/STAT1/GDF11/SPRY1/PTCH1/ACAT1
GO:0032330	regulation of chondrocyte differentiation	48	-0.409355671224363	-1.43468533113695	0.0362760997118587	0.179662769921252	0.144436308137189	995	tags=27%, list=6%, signal=25%	RARG/MDK/SHOX2/NKX3-2/LTBP3/SNAI2/ACVRL1/PKDCC/ZBTB16/BMP6/SIX2/MUSTN1/IHH
GO:0034340	response to type I interferon	63	0.438916413334811	1.4594033720662	0.0363266337368939	0.179768770481453	0.144521525177885	3664	tags=40%, list=23%, signal=31%	MX1/IFIT1/IFI27/WNT5A/SMPD1/CH25H/OAS1/IRF7/USP18/STAT1/AZI2/DCST1/TANK/ISG15/OAS2/STAT2/SAMHD1/OAS3/IFNAR1/YTHDF3/ADAR/JAK1/SP100/LSM14A/PTPN1
GO:0050849	negative regulation of calcium-mediated signaling	19	0.594899734462044	1.56466864981989	0.0363596829875949	0.179788144003564	0.144537100135404	2546	tags=42%, list=16%, signal=35%	SLA2/FHL2/RCAN1/PRNP/PLEK/HOMER2/MYOZ1/ATP2B4
GO:0001710	mesodermal cell fate commitment	17	-0.560822804947175	-1.57323051123497	0.0365059951974195	0.180367090763231	0.145002532860341	3755	tags=53%, list=23%, signal=41%	MESP1/KLF4/HOXA11/ETV2/BMP4/EYA2/TBX6/SIX2/SFRP2
GO:0043523	regulation of neuron apoptotic process	199	0.345171721076327	1.33997706560225	0.0367187315193374	0.181273033764665	0.1457308477058	2567	tags=24%, list=16%, signal=21%	HMOX1/KDR/MAG/ITGAM/CCL2/CX3CL1/EGLN3/ERBB3/FOXQ1/NDNF/NTF3/CPEB4/TOX3/UNC5B/HIF1A/NR4A2/PRNP/CNTF/UBE2M/TGFB2/BCL2L11/FBXW7/GBE1/IL10/STXBP1/CLN8/GCLM/MCL1/SOD2/AXL/ROCK1/PARP1/BTG2/CEBPB/IL27RA/NUPR1/ABL1/CCL3/ADAM8/TNF/GRIK2/NRBP2/MEF2C/IL6ST/BCL2L1/GCLC/GPI/LIG4
GO:0035850	epithelial cell differentiation involved in kidney development	48	0.457185184165345	1.45417906055191	0.0369843527738265	0.182302288940435	0.146558296919593	1151	tags=25%, list=7%, signal=23%	GREM1/PROM1/YAP1/PODXL/MMP9/BASP1/MYO1E/MTSS1/WT1/WNT9B/CD24/STAT1
GO:0043502	regulation of muscle adaptation	72	0.418642375889384	1.41792616652137	0.036986301369863	0.182302288940435	0.146558296919593	2601	tags=28%, list=16%, signal=23%	RGS4/AGT/EDN1/HAMP/YY1/FOXP1/P2RX4/FBXO32/ERRFI1/AIF1/ROCK1/AKAP6/PARP1/NR4A3/TWF1/TRIM63/PI16/IL6ST/ATP2B4/TNFRSF1B
GO:0140374	antiviral innate immune response	23	0.558184022156481	1.5396343025042	0.037037037037037	0.182406668440188	0.146642210741005	2741	tags=35%, list=17%, signal=29%	MX1/IFIT1/IFIH1/OAS1/TRIM31/ZDHHC1/NLRP1/ZDHHC11
GO:0051953	negative regulation of amine transport	27	-0.488283791313332	-1.53354395487624	0.0372915015910343	0.183210378442776	0.147288337401735	946	tags=26%, list=6%, signal=24%	GABBR1/ADRA2A/P2RY1/CNR1/GRM7/SLC43A1/LEP
GO:0003174	mitral valve development	12	0.653994727228406	1.53084664742761	0.0373486721894364	0.183210378442776	0.147288337401735	1318	tags=42%, list=8%, signal=38%	SOX4/DCHS1/AXIN2/SMAD6/BMPR2
GO:1904705	regulation of vascular associated smooth muscle cell proliferation	58	0.450652301750073	1.47618859759429	0.0373229276374603	0.183210378442776	0.147288337401735	3466	tags=43%, list=22%, signal=34%	HMOX1/MAP3K5/AGT/FGF2/EDN1/MMP9/GJA1/GNA13/CDKN1A/IL10/GNA12/SOD2/NR4A3/MMP2/TNF/FRS2/MEF2C/APLN/GNAI3/CNN1/CDKN1B/RHOA/FGF9/SRC/BMPR1A
